Sentence_id,Text,class_label,y
42,"I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help.",No,0
20491,"As a matter of fact, I think a noble goal for this country is that every child, born or unborn, need to be protected by law and welcomed to life.",No,0
25093,"We need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy.",No,0
7486,They don't let me get away with anything.,No,0
30167,"I then spoke to Sean Hannity, which everybody refuses to call Sean Hannity.",No,0
26632,"See, the first thing we have to do is get you a job.",No,0
21241,I want anti-ballistic missile systems to protect ourselves and our allies from a rogue nation that may try to hold us hostage or blackmail our allies and friends.,No,0
27804,"And when it comes to our military and Chinese security, part of the reason that we were able to pivot to the Asia-Pacific region after having ended the war in Iraq and transitioning out of Afghanistan, is precisely because this is going to be a massive growth area in the future.",No,0
8943,Or you can cut his allowance and achieve the same end much quicker.,No,0
28982,"But there's a record, and that's what I hope people look at.",No,0
30371,You have to be able to negotiate our trade deals.,No,0
23423,That's why I have a plan for energy independence within 10 years.,No,0
32005,"When I hear something like that, I am reminded of what my friend, Michelle Obama, advised us all: When they go low, you go high.",No,0
30232,"It has been the policy of the United States, Democrats and Republicans, to do everything we could to reduce the proliferation of nuclear weapons.",No,0
32859,A lot of kids are expressing their concerns.,No,0
23272,"Now, I'm going to restore what we did in the 1990s, ladies and gentlemen: pay as you go.",No,0
5744,Whether it be bringing climate change to the floor of the Senate for the first time.,No,0
8259,Mr. Nixon comes out of the Republican party.,No,0
7947,"And I merely say that they - if they elect me president, I will do my best to carry the United States through a difficult period; but I would not want people to elect me because I promised them the easy, soft life.",No,0
20699,I think you've got to look at how one has handled responsibility in office.,No,0
15414,I think it's been a very constructive debate and I hope it's helped to acquaint the American people with the sharp differences between myself and Governor Reagan.,No,0
10840,"Let's look at our records, my friends, and then listen to my vision for the future of America.",No,0
33173,They will be protecting the Second Amendment.,No,0
391,"It will require some funds, John.",No,0
1361,You should not in the process penalize the legitimate handgun owner.,No,0
29001,Under my plan it will be -- its solvency will be extended until you're 100.,No,0
22146,You can't be a superpower unless you're an economic superpower.,No,0
17852,I promised a new beginning.,No,0
27435,"And the reason we did this is because a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security.",No,0
15030,"We have gone a long way toward correcting these problems, but we still have a long way to go.",No,0
16685,The best thing to do is to look at the record uh - of Mr. Ford's Administration and Mr. Nixon's before his.,No,0
17630,I gave you back some of that time.,No,0
6037,And Detroit had dragged its feet too long in terms of getting that done.,No,0
28871,Everybody that pays taxes is going to get tax relief.,No,0
